SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,PlacementStatus,IsAnomaly,Salary Package,Gender_Female,Gender_Male,City_Ahmedabad,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Jaipur,City_Kochi,City_Kolkata,City_Mumbai,City_Pune,CollegeTier_Tier1,CollegeTier_Tier2,CollegeTier_Tier3,Stream_CS,Stream_Civil,Stream_ECE,Stream_EE,Stream_IT,Stream_Mechanical,Specialisation_AI,Specialisation_DataScience,Specialisation_Embedded,Specialisation_Networking,Hostel_No,Hostel_Yes,HistoryOfBacklogs_No,HistoryOfBacklogs_Yes,CGPA_Tier_High,CGPA_Tier_Low,CGPA_Tier_Mid
5.91,5.76,5.72,6.56,6.44,6.04,5.7,5.7,5.81,65.6,1,2,1.0,3,1,68.4,3.0,57.3,51.8,0,0,0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
9.52,9.85,9.66,9.95,9.34,9.97,9.99,10.0,9.87,93.6,2,3,3.0,3,1,90.2,4.0,79.3,73.8,1,1,0,25.79,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
7.0,7.77,8.06,7.1,6.41,7.65,7.0,7.94,7.24,78.5,1,3,1.0,1,0,64.5,3.2,46.1,53.8,0,1,0,8.43,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True
9.74,8.92,9.03,9.39,9.68,9.47,9.92,8.86,9.15,83.6,2,2,2.0,2,0,61.4,2.2,53.5,53.6,1,1,0,18.02,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
8.04,7.24,7.99,7.32,7.94,8.32,7.35,7.28,7.73,60.7,1,1,0.0,0,0,50.6,1.7,29.3,31.7,0,0,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
9.57,9.42,10.0,9.41,10.0,10.0,9.39,9.94,9.83,90.9,2,4,3.0,3,2,80.8,4.0,89.5,86.4,1,1,0,25.2,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False
5.15,4.92,5.11,5.27,5.32,4.97,4.95,5.66,4.99,80.2,0,3,1.0,1,0,63.3,2.1,46.1,53.3,0,0,0,0.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
8.51,7.9,8.77,8.78,9.15,9.02,9.26,8.97,8.74,100.0,2,5,2.0,2,1,85.5,4.0,73.8,54.7,0,1,0,18.18,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
8.82,9.31,9.22,8.5,8.89,9.46,9.53,9.15,8.97,91.2,1,4,3.0,4,1,85.7,4.3,73.8,69.4,1,1,0,22.66,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False
5.91,6.61,6.24,6.48,6.79,6.68,6.61,6.19,6.23,67.9,1,2,2.0,2,0,76.3,2.5,52.8,46.3,1,0,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
8.84,8.71,9.26,8.39,8.83,9.17,9.43,9.26,8.87,73.9,2,3,2.0,2,2,85.6,5.0,75.5,93.4,1,1,0,22.71,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False
6.89,7.29,7.12,6.84,7.55,7.51,7.75,7.81,7.41,71.2,1,2,1.0,2,0,61.9,2.6,57.0,55.7,0,1,0,8.99,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True
7.72,7.04,7.75,6.83,7.47,7.48,7.07,7.79,7.41,76.6,1,2,2.0,2,1,62.5,2.6,50.9,58.3,0,1,0,8.79,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
10.0,9.69,9.43,9.83,9.82,10.0,10.0,9.91,9.74,71.2,2,4,3.0,5,2,69.9,3.2,62.1,65.6,1,1,0,25.94,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False
7.19,6.63,7.0,6.93,7.1,7.3,7.32,6.64,7.02,70.8,0,1,1.0,1,1,65.6,3.6,60.3,51.2,0,0,0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True
6.97,6.73,7.18,6.71,6.91,7.49,7.85,7.17,7.11,87.7,2,3,2.0,4,2,77.6,5.0,73.1,70.7,1,1,0,8.88,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
4.0,4.0,4.01,4.08,4.0,4.0,4.07,4.0,4.05,59.4,0,1,0.0,0,0,52.5,1.7,31.2,30.7,0,0,0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
8.7,8.86,9.12,8.6,9.19,9.42,9.17,9.48,9.03,93.8,2,2,3.0,3,1,88.5,3.8,71.8,54.7,0,1,0,18.64,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
6.84,7.22,7.28,8.09,6.88,7.15,7.59,7.68,7.32,100.0,1,4,3.0,4,2,82.3,2.7,60.4,100.0,1,1,0,8.56,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
7.81,7.92,7.32,8.45,7.99,7.59,7.85,7.67,7.78,76.7,1,2,2.0,1,0,57.7,3.0,44.6,57.2,1,1,0,8.55,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True
7.67,8.2,7.71,7.83,7.59,7.62,7.68,7.25,7.44,71.4,0,1,1.0,1,0,56.7,2.6,32.1,32.9,0,0,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True
6.34,6.54,6.15,5.84,6.63,6.65,6.05,6.55,6.28,60.5,0,1,1.0,1,0,47.9,1.8,29.1,24.8,0,0,0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False
9.57,9.84,10.0,9.88,10.0,10.0,10.0,10.0,9.99,79.0,2,3,2.0,3,2,69.9,3.1,93.1,72.4,1,1,0,25.51,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
7.18,7.19,7.53,7.23,7.08,7.05,7.29,6.97,7.16,77.2,2,3,2.0,3,1,83.8,3.0,76.5,64.9,0,1,0,8.25,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
8.46,8.5,8.61,8.77,8.49,9.09,8.47,8.87,8.57,72.5,3,2,2.0,1,0,73.9,3.4,60.4,36.5,0,1,0,18.56,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
5.47,5.11,6.04,5.51,5.51,5.64,5.32,6.1,5.74,68.9,0,1,0.0,0,0,52.1,1.2,30.2,26.7,1,0,0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False
6.34,6.88,7.29,6.82,6.76,7.31,6.7,6.8,6.89,59.7,1,1,2.0,2,0,68.1,2.8,59.5,54.7,1,1,0,10.81,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True
6.83,6.82,6.7,6.49,6.93,7.04,7.48,6.74,6.72,76.5,1,2,0.0,2,1,50.2,2.4,62.5,65.7,1,0,0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True
9.08,8.91,9.42,8.76,8.87,9.32,9.46,10.0,9.08,85.2,1,3,3.0,2,2,91.2,5.0,70.4,69.3,0,1,0,18.17,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False
7.26,7.65,7.26,7.43,6.75,7.31,7.58,7.36,7.45,85.3,3,3,2.0,4,1,81.5,4.7,88.1,54.7,1,1,0,8.72,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
7.8,8.03,7.79,7.53,7.6,8.16,7.89,7.24,7.67,83.9,1,2,2.0,2,0,69.9,3.2,56.7,36.8,1,1,0,8.86,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
9.92,9.17,10.0,9.67,9.16,9.96,9.86,9.8,9.53,80.7,2,3,4.0,2,1,87.1,3.3,88.3,54.7,1,1,0,18.09,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False
8.94,9.09,8.85,8.99,9.14,9.31,8.89,9.76,9.32,86.4,2,4,4.0,3,1,69.9,3.5,70.3,54.7,1,1,0,18.67,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False
9.16,8.49,8.47,9.31,9.47,9.71,9.03,9.05,8.9,71.5,2,3,3.0,4,0,59.9,4.8,89.7,68.6,0,1,0,18.82,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
9.11,9.29,9.02,9.6,9.35,9.15,9.08,8.81,8.97,69.3,1,2,2.0,1,1,77.2,2.5,64.4,58.4,0,1,0,18.63,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
9.93,10.0,10.0,9.66,9.87,10.0,10.0,10.0,9.94,89.9,1,3,3.0,3,2,77.2,4.2,80.4,54.7,1,1,0,18.37,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False
7.58,7.66,7.7,7.72,7.17,7.69,7.1,7.98,7.63,77.7,1,3,1.0,1,0,60.9,3.3,43.5,55.1,1,1,0,8.6,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
4.36,4.78,4.7,4.86,4.89,4.54,4.71,4.88,4.62,56.5,0,1,1.0,0,0,55.9,1.4,23.5,32.1,1,0,0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False
7.79,7.73,7.51,7.99,7.89,8.02,7.78,7.7,7.73,100.0,2,3,2.0,3,2,100.0,4.3,70.7,100.0,1,1,0,8.46,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
8.48,8.49,8.57,8.12,8.17,8.31,8.27,8.59,8.27,82.2,1,1,2.0,2,0,71.2,3.3,54.4,53.6,0,1,0,18.66,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
5.66,6.3,5.96,6.22,5.9,6.16,6.21,6.11,6.13,53.6,0,1,0.0,0,1,46.6,1.8,23.9,27.0,0,0,0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False
9.38,9.57,9.63,9.73,10.0,9.56,10.0,10.0,9.62,91.8,1,3,3.0,4,1,96.3,4.1,83.5,72.4,0,1,0,18.62,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False
10.0,10.0,9.89,10.0,9.68,10.0,10.0,9.91,9.99,83.5,2,2,2.0,4,2,69.9,4.0,70.3,66.7,1,1,0,25.52,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
9.53,9.66,9.9,10.0,9.69,9.84,9.55,9.29,9.71,82.6,1,3,2.0,3,2,74.4,5.0,66.9,74.6,0,1,0,18.73,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False
5.27,5.41,5.5,4.88,5.36,5.21,5.39,5.21,5.33,84.1,0,2,1.0,2,1,55.4,2.1,48.9,62.2,1,0,0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
6.67,6.74,7.29,6.76,6.68,6.55,6.32,6.86,6.64,60.7,1,1,2.0,2,0,76.3,2.4,54.0,58.5,1,0,0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True
7.24,7.63,7.68,7.72,7.74,7.59,7.92,7.74,7.6,99.6,2,4,3.0,3,2,79.2,3.2,87.5,71.6,1,1,0,8.38,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
6.71,6.87,6.72,6.59,7.15,6.54,6.79,6.51,6.63,56.9,1,0,2.0,1,0,56.2,1.8,57.7,27.2,1,0,0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
5.1,5.06,5.9,5.76,6.0,5.87,6.02,5.42,5.62,63.1,1,2,2.0,2,1,75.0,2.4,53.2,54.7,0,1,0,4.29,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
7.99,7.74,7.5,7.87,8.79,8.29,8.79,8.68,8.21,88.0,3,4,3.0,3,2,73.3,5.0,69.7,55.7,0,1,0,18.49,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
7.31,6.78,7.14,6.81,7.21,6.92,6.87,7.41,6.93,61.7,1,3,2.0,2,1,69.6,2.9,55.8,54.7,1,1,0,8.14,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True
7.62,7.49,7.71,7.57,7.56,8.46,7.72,8.12,7.69,90.8,2,3,3.0,4,1,80.0,3.2,82.1,74.8,1,1,0,8.17,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True
8.45,8.72,8.25,8.58,8.61,8.46,8.42,8.73,8.46,71.0,1,3,2.0,2,1,70.3,2.1,50.7,59.7,1,1,0,18.54,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
7.79,7.78,8.3,7.91,8.32,8.85,7.71,8.47,8.0,80.2,2,4,2.0,4,1,80.2,4.1,88.2,54.7,0,1,0,8.69,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
5.66,5.96,5.68,5.82,5.87,5.15,5.69,5.64,5.76,78.8,1,3,2.0,2,1,60.1,2.7,49.5,60.7,0,0,0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
7.7,7.2,7.11,7.3,8.04,7.72,7.75,7.67,7.6,93.9,2,3,3.0,3,1,76.9,3.2,73.5,74.9,1,1,0,12.73,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
9.19,9.12,9.27,8.61,9.05,8.63,9.12,9.63,9.16,70.5,1,1,2.0,1,0,60.3,3.2,47.0,41.4,0,1,0,18.91,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
7.97,7.79,8.27,8.85,8.06,8.17,8.14,8.12,8.14,75.3,2,4,3.0,2,1,93.0,3.7,71.9,65.9,1,1,0,22.63,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
6.99,7.18,6.94,7.38,7.39,7.13,6.71,6.83,4.36,53.56399464,1,3,1.0,1,1,31.4,3.4,5.7,63.7,0,1,1,8.3,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
9.96,9.42,9.93,10.0,10.0,10.0,10.0,10.0,9.95,95.4,2,4,3.0,4,1,73.6,4.2,53.5,80.3,1,1,0,25.74,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
7.49,8.25,8.21,8.73,8.02,8.44,8.14,8.71,8.33,84.0,2,2,3.0,3,1,87.7,3.8,83.7,75.3,1,1,0,22.04,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False
8.39,8.53,8.63,8.43,8.99,8.98,8.84,8.43,8.64,78.3,1,3,4.0,2,2,67.5,3.7,76.2,66.6,0,1,0,18.58,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False
7.25,7.79,7.24,7.27,7.14,7.5,7.5,7.48,7.2,73.9,1,2,3.0,2,2,73.7,4.7,85.8,85.8,0,1,0,8.6,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
7.82,7.99,8.09,7.87,7.83,8.27,7.91,8.16,8.08,85.7,1,2,2.0,2,0,55.4,2.9,69.8,56.7,1,1,0,18.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
4.15,4.14,4.0,4.1,4.0,4.0,4.0,4.0,4.0,58.9,0,1,1.0,0,0,45.4,1.4,27.2,25.9,0,0,0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False
8.22,7.86,8.27,8.56,8.46,8.42,7.9,8.65,8.34,92.8,1,1,2.0,2,0,67.7,3.0,53.7,62.5,0,1,0,18.88,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False
5.85,5.64,5.82,5.6,6.09,6.17,5.46,5.92,4.44,53.72262918,1,1,0.0,0,0,37.4,1.9,7.9,31.6,1,0,1,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
8.71,8.44,8.14,8.11,8.94,8.97,8.34,8.85,8.68,86.4,2,1,1.0,4,2,83.8,3.9,86.3,54.7,0,1,0,18.12,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False
10.0,9.98,10.0,10.0,9.61,9.29,10.0,10.0,9.95,79.3,2,3,2.0,3,2,85.4,4.0,75.1,68.2,0,1,0,18.13,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
9.48,9.11,9.13,8.67,9.39,8.94,9.48,8.78,8.95,69.5,1,2,1.0,2,1,80.1,2.6,51.8,49.8,0,1,0,18.67,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
5.71,4.86,5.1,4.96,5.09,5.04,4.53,4.5,4.91,53.4,0,0,1.0,0,0,39.9,1.6,28.9,33.8,0,0,0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False
7.69,6.99,7.32,7.1,7.14,7.89,7.74,7.63,7.36,76.5,1,2,0.0,2,1,69.7,3.4,48.3,45.4,1,1,0,9.98,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True
6.52,6.23,5.18,6.41,5.96,6.43,5.75,5.81,5.97,64.4,1,2,2.0,1,0,83.3,2.4,43.4,59.0,0,0,0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
9.31,9.25,9.71,9.46,9.44,9.8,9.22,9.56,9.54,87.8,0,4,3.0,2,2,68.3,4.7,75.6,54.7,0,1,0,18.7,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
10.0,10.0,9.9,9.92,10.0,10.0,10.0,10.0,4.43,51.19721468,2,3,2.0,3,1,35.2,3.1,4.9,75.8,0,1,1,18.0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
8.02,7.91,8.05,8.6,8.12,8.32,8.73,8.28,8.26,72.5,1,3,2.0,2,0,69.9,2.4,57.7,46.3,0,1,0,18.93,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False
4.0,4.0,4.0,4.29,4.03,4.44,4.0,4.5,4.22,80.7,1,2,2.0,1,0,73.0,3.2,44.7,48.8,0,0,0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
7.06,7.29,6.76,7.1,7.25,7.59,7.1,7.83,7.19,96.3,2,3,3.0,3,1,74.4,3.7,74.4,61.7,1,1,0,8.09,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
5.84,6.07,5.79,5.93,6.31,6.42,5.95,6.01,5.89,59.5,1,0,0.0,0,0,49.4,2.5,26.3,36.3,1,0,0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
4.12,4.76,4.68,4.45,4.36,4.0,4.86,4.27,4.34,58.7,1,1,2.0,0,1,44.2,3.2,29.9,24.7,0,0,0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False
6.21,6.38,6.95,6.5,6.74,7.03,6.07,6.72,6.46,55.5,0,1,0.0,0,0,53.5,2.7,31.3,26.8,1,0,0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
5.45,4.89,5.02,5.33,5.75,5.15,5.36,4.87,5.32,58.4,0,1,1.0,1,0,49.1,3.2,27.8,28.8,1,0,0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
7.88,6.99,7.25,7.61,7.85,8.05,7.62,7.73,7.43,87.1,1,4,2.0,3,2,89.0,5.0,61.7,78.8,1,1,0,8.29,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
6.44,6.05,6.2,5.81,5.98,6.4,5.65,6.07,6.13,61.3,0,0,2.0,1,0,47.7,2.6,26.1,30.0,1,0,0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
5.68,6.17,5.84,5.81,6.59,5.63,6.02,5.66,5.77,60.6,1,2,1.0,0,1,85.9,3.8,57.7,46.6,0,1,0,3.13,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
6.34,6.52,6.86,6.15,6.71,6.32,5.74,6.37,6.44,61.7,0,1,2.0,1,1,54.6,2.4,31.7,34.9,0,0,0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False
7.87,8.69,7.74,7.78,7.73,7.68,8.17,8.78,8.2,100.0,2,3,3.0,2,1,84.2,4.0,89.5,84.6,1,1,0,22.61,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
5.81,6.15,5.91,7.06,6.72,6.26,6.9,6.47,6.45,56.3,1,2,2.0,2,0,69.9,3.5,60.5,54.7,0,1,0,3.33,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,93.5,2,3,2.0,4,1,89.9,4.5,99.7,73.6,1,1,0,25.76,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
8.8,8.89,9.1,8.9,9.19,8.97,9.13,9.13,9.0,89.1,1,4,2.0,3,1,94.8,4.0,79.0,75.1,1,1,0,18.77,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
5.96,5.78,4.89,6.14,5.85,6.27,5.68,5.47,5.84,54.7,1,1,1.0,1,0,52.7,2.3,57.7,54.7,0,0,0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
4.61,4.2,4.43,4.0,4.43,4.7,4.06,4.64,4.31,60.9,0,1,1.0,1,0,41.2,2.4,25.0,26.3,0,0,0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
4.47,5.27,4.46,4.95,4.56,4.26,4.42,4.32,4.55,81.0,1,2,2.0,1,1,65.8,2.6,69.9,54.7,1,0,0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
8.4,9.39,9.06,9.02,9.29,9.59,8.97,8.74,9.08,87.8,0,2,1.0,2,0,65.0,2.2,47.2,55.0,0,1,0,18.71,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False
8.81,8.9,8.58,8.46,8.76,9.24,8.6,8.58,8.76,63.0,0,3,1.0,2,0,64.9,2.6,55.4,38.2,1,1,0,18.77,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False
